Global_Sales,Year,Genre
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Puzzle
'\'(0.115-0.255]\'','\'(2012-2016]\'',Simulation
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Fighting
'\'(0.045-0.115]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(0.115-0.255]\'','\'(2012-2016]\'',Platform
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Simulation
'\'(0.045-0.115]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Platform
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Simulation
'\'(-inf-0.045]\'','\'(2012-2016]\'',Platform
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Adventure
'\'(0.115-0.255]\'','\'(2012-2016]\'',Platform
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Fighting
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Simulation
'\'(0.045-0.115]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(0.045-0.115]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.255-0.615]\'','\'(2012-2016]\'',Platform
'\'(0.115-0.255]\'','\'(2012-2016]\'',Strategy
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Misc
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Racing
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Platform
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Fighting
'\'(0.115-0.255]\'','\'(2012-2016]\'',Platform
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Racing
'\'(0.615-inf)\'','\'(2012-2016]\'',Platform
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Racing
'\'(0.615-inf)\'','\'(2012-2016]\'',Platform
'\'(0.615-inf)\'','\'(2012-2016]\'',Misc
'\'(0.255-0.615]\'','\'(2012-2016]\'',Racing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Misc
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.255-0.615]\'','\'(2012-2016]\'',Shooter
'\'(0.255-0.615]\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Misc
'\'(0.115-0.255]\'','\'(2012-2016]\'',Misc
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(0.045-0.115]\'','\'(2012-2016]\'',Sports
'\'(0.255-0.615]\'','\'(2012-2016]\'',Adventure
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.255-0.615]\'','\'(2012-2016]\'',Adventure
'\'(0.115-0.255]\'','\'(2012-2016]\'',Adventure
'\'(0.115-0.255]\'','\'(2012-2016]\'',Adventure
'\'(0.115-0.255]\'','\'(2012-2016]\'',Fighting
'\'(0.115-0.255]\'','\'(2012-2016]\'',Racing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Platform
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Misc
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Sports
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.255-0.615]\'','\'(2012-2016]\'',Misc
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Sports
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Racing
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.255-0.615]\'','\'(2012-2016]\'',Sports
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Fighting
'\'(0.255-0.615]\'','\'(2012-2016]\'',Shooter
'\'(0.115-0.255]\'','\'(2012-2016]\'',Adventure
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Fighting
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Adventure
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Fighting
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'','\'(2012-2016]\'',Fighting
'\'(0.255-0.615]\'','\'(2012-2016]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Fighting
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Fighting
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Fighting
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Racing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Fighting
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'','\'(2012-2016]\'',Racing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Simulation
'\'(0.615-inf)\'','\'(2012-2016]\'',Adventure
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Adventure
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Sports
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Adventure
'\'(0.045-0.115]\'','\'(2012-2016]\'',Shooter
'\'(0.115-0.255]\'','\'(2012-2016]\'',Adventure
'\'(0.045-0.115]\'','\'(2012-2016]\'',Adventure
'\'(0.255-0.615]\'','\'(2012-2016]\'',Misc
'\'(0.255-0.615]\'','\'(2012-2016]\'',Simulation
'\'(0.045-0.115]\'','\'(2012-2016]\'',Strategy
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Fighting
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Racing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Racing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Shooter
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Adventure
'\'(0.045-0.115]\'','\'(2012-2016]\'',Platform
'\'(0.045-0.115]\'','\'(2012-2016]\'',Sports
'\'(0.045-0.115]\'','\'(2012-2016]\'',Sports
'\'(0.045-0.115]\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Sports
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(0.045-0.115]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Puzzle
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Shooter
'\'(0.115-0.255]\'','\'(2012-2016]\'',Shooter
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Platform
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Shooter
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.615-inf)\'','\'(2012-2016]\'',Sports
'\'(0.255-0.615]\'','\'(2012-2016]\'',Shooter
'\'(0.255-0.615]\'','\'(2012-2016]\'',Platform
'\'(0.115-0.255]\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(0.115-0.255]\'','\'(2012-2016]\'',Sports
'\'(0.045-0.115]\'','\'(2012-2016]\'',Racing
'\'(0.615-inf)\'','\'(2012-2016]\'',Fighting
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Platform
'\'(0.045-0.115]\'','\'(2012-2016]\'',Shooter
'\'(-inf-0.045]\'','\'(2012-2016]\'',Shooter
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Sports
'\'(0.255-0.615]\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Sports
'\'(0.255-0.615]\'','\'(2012-2016]\'',Adventure
'\'(0.255-0.615]\'','\'(2012-2016]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'','\'(2012-2016]\'',Fighting
'\'(0.255-0.615]\'','\'(2012-2016]\'',Fighting
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Simulation
'\'(0.045-0.115]\'','\'(2012-2016]\'',Misc
'\'(0.045-0.115]\'','\'(2012-2016]\'',Racing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.255-0.615]\'','\'(2012-2016]\'',Racing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Racing
'\'(0.255-0.615]\'','\'(2012-2016]\'',Shooter
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Fighting
'\'(0.045-0.115]\'','\'(2012-2016]\'',Platform
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Sports
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Simulation
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.615-inf)\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Shooter
'\'(0.255-0.615]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Sports
'\'(0.115-0.255]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Shooter
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Fighting
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.115-0.255]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Sports
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Racing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Misc
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Sports
'\'(0.045-0.115]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Fighting
'\'(-inf-0.045]\'','\'(2012-2016]\'',Racing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Racing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Simulation
'\'(-inf-0.045]\'','\'(2016-inf)\'',Role-Playing
'\'(0.615-inf)\'','\'(1992-1996]\'',Platform
'\'(0.615-inf)\'','\'(1992-1996]\'',Racing
'\'(0.615-inf)\'','\'(1992-1996]\'',Racing
'\'(0.615-inf)\'','\'(1992-1996]\'',Action
'\'(0.615-inf)\'','\'(1992-1996]\'',Racing
'\'(0.615-inf)\'','\'(1992-1996]\'',Simulation
'\'(0.615-inf)\'','\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'','\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'','\'(1992-1996]\'',Action
'\'(0.615-inf)\'','\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'','\'(1992-1996]\'',Shooter
'\'(0.115-0.255]\'','\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'','\'(1992-1996]\'',Misc
'\'(0.115-0.255]\'','\'(1992-1996]\'',Simulation
'\'(0.115-0.255]\'','\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'','\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'','\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'','\'(1992-1996]\'',Misc
'\'(0.615-inf)\'','\'(1996-2000]\'',Shooter
'\'(0.615-inf)\'','\'(1996-2000]\'',Racing
'\'(0.615-inf)\'','\'(1996-2000]\'',Shooter
'\'(0.615-inf)\'','\'(1996-2000]\'',Platform
'\'(0.615-inf)\'','\'(1996-2000]\'',Action
'\'(0.255-0.615]\'','\'(1996-2000]\'',Platform
'\'(0.255-0.615]\'','\'(1996-2000]\'',Puzzle
'\'(0.115-0.255]\'','\'(1996-2000]\'',Misc
'\'(0.115-0.255]\'','\'(1996-2000]\'',Adventure
'\'(0.115-0.255]\'','\'(1996-2000]\'',Puzzle
'\'(0.115-0.255]\'','\'(1996-2000]\'',Racing
'\'(0.615-inf)\'','\'(1996-2000]\'',Sports
'\'(0.255-0.615]\'','\'(1996-2000]\'',Sports
'\'(0.255-0.615]\'','\'(1996-2000]\'',Sports
'\'(0.615-inf)\'','\'(1996-2000]\'',Racing
'\'(0.255-0.615]\'','\'(1996-2000]\'',Sports
'\'(0.255-0.615]\'','\'(1996-2000]\'',Shooter
'\'(0.115-0.255]\'','\'(1996-2000]\'',Fighting
'\'(0.045-0.115]\'','\'(1996-2000]\'',Action
'\'(0.255-0.615]\'','\'(1996-2000]\'',Sports
'\'(0.255-0.615]\'','\'(1996-2000]\'',Action
'\'(0.255-0.615]\'','\'(1996-2000]\'',Sports
'\'(0.255-0.615]\'','\'(1996-2000]\'',Sports
